beta_hat,se_classic,se_robust,p_value,ci_low,ci_high,reject,n,scenario
-0.1425175729609086,0.1085256987136321,0.13179207161177486,0.19977112948677886,-0.36482238927423155,0.07978724335241433,0,30,autocorrelated
-0.043115328240199466,0.057290557059285284,0.035056307016224614,0.45798727926840677,-0.1604697144778674,0.07423905799746845,0,30,autocorrelated
-0.12778470043559043,0.07132605046341677,0.06629317175457698,0.08401929943087352,-0.2738894916009013,0.018320090729720462,0,30,autocorrelated
-0.04006646430170149,0.060791268864374366,0.0419312685289275,0.5152269636761784,-0.1645917336022808,0.08445880499887781,0,30,autocorrelated
0.0026254199636042757,0.05561363564870345,0.03129012515930898,0.9626823998281115,-0.11129394848039845,0.11654478840760699,0,30,autocorrelated
0.09366415068586341,0.05239844069554849,0.056133740505710066,0.08468054761107495,-0.013669189453832678,0.2009974908255595,0,30,autocorrelated
-0.01316056916999233,0.056968160738359655,0.05377108047022501,0.818981981922021,-0.12985455648138766,0.10353341814140302,0,30,autocorrelated
0.07143190972947279,0.059090244673290084,0.06391723021273074,0.23682578250493486,-0.049608969469723,0.1924727889286686,0,30,autocorrelated
0.09036031909320101,0.058508482049251874,0.039822340658000485,0.13372054304932918,-0.029488873392085363,0.21020951157848738,0,30,autocorrelated
0.06007920218332081,0.05553532320388097,0.052984498376396356,0.28856209965677954,-0.05367975048941611,0.17383815485605772,0,30,autocorrelated
0.021769278559293025,0.07415309788401545,0.06238556769960236,0.7712499763629385,-0.130126456732566,0.17366501385115207,0,30,autocorrelated
0.04585897132587499,0.06233051254821491,0.060106530892372265,0.46800867959741277,-0.0818192957296465,0.17353723838139648,0,30,autocorrelated
0.012164425928822442,0.05513194337562306,0.04829036423691113,0.826972127683745,-0.10076824062285483,0.12509709248049972,0,30,autocorrelated
0.014067207792158164,0.067545999249567,0.07347751626147747,0.836532581479706,-0.12429449947035107,0.1524289150546674,0,30,autocorrelated
0.006932262624697337,0.09122253608558621,0.049359704742719494,0.9399651556570745,-0.17992863178569182,0.1937931570350865,0,30,autocorrelated
0.052399671795430786,0.05487366022138333,0.054286694249460386,0.34779293967416014,-0.06000392569849643,0.164803269289358,0,30,autocorrelated
0.028819561687938422,0.06374650334777072,0.05414598505391205,0.6546826035924198,-0.10175923103410955,0.1593983544099864,0,30,autocorrelated
0.07129705199940808,0.06831019765008664,0.06337157875155977,0.30554060563511465,-0.06863004472447409,0.21122414872329026,0,30,autocorrelated
-0.04537872049379654,0.05004785826176878,0.034990578957677376,0.3722992838987441,-0.14789711078875983,0.057139669801166734,0,30,autocorrelated
