beta_hat,se_classic,se_robust,p_value,ci_low,ci_high,reject,n,scenario
0.007624640651338298,0.046439570782149726,0.04911353601889389,0.8699243438055995,-0.08453317616338255,0.09978245746605915,0,100,baseline
-0.030587169031411454,0.03476097645332024,0.034153102753375034,0.3810508001310885,-0.09956919548711805,0.038394857424295145,0,100,baseline
-0.011608620960572136,0.03626801645921017,0.034527247916091026,0.7495900645678379,-0.08358131926048631,0.06036407733934204,0,100,baseline
-0.04476173680305982,0.03936119949741133,0.03635157400396894,0.25822566389505697,-0.12287275617286887,0.033349282566749225,0,100,baseline
0.021404781287496483,0.03529276298294887,0.03212707287654945,0.5455904377486059,-0.04863255822896065,0.09144212080395361,0,100,baseline
0.013800632518282358,0.033387887193069586,0.032763804419029,0.6802587719810411,-0.052456542988433996,0.0800578080249987,0,100,baseline
-0.05275079927693662,0.03098361251779066,0.029258509995900357,0.09182439777004031,-0.11423676993905965,0.008735171385186404,0,100,baseline
0.011578472288476145,0.03491420190576884,0.03577251058100217,0.7408795058036362,-0.05770762509080451,0.08086456966775679,0,100,baseline
0.006317733933350712,0.03793957097889344,0.03550261359897038,0.8680900766760841,-0.06897210990917475,0.08160757777587617,0,100,baseline
0.0027423609503859393,0.028299418190683302,0.02792533471361926,0.9229995792687917,-0.05341691342823578,0.05890163532900765,0,100,baseline
-0.01883184432065486,0.03556885325083451,0.03409339740351198,0.5976923076815183,-0.089417075988215,0.051753387346905266,0,100,baseline
0.04150938583850277,0.0325712772347755,0.02706428280189169,0.2055293706039887,-0.023127253783018227,0.10614602546002377,0,100,baseline
0.02398651962617764,0.029856194844431798,0.030364297230172303,0.4236869027980751,-0.03526212735561926,0.08323516660797453,0,100,baseline
0.01440420866413103,0.033167795675538354,0.03215853501825511,0.6650376442375048,-0.05141620238904922,0.08022461971731128,0,100,baseline
-0.02418571550382189,0.03542101284185406,0.031073971670235928,0.4963397599189382,-0.09447756269131119,0.0461061316836674,0,100,baseline
0.018938720824235134,0.0356262211999945,0.03710727321400296,0.5962094823601058,-0.0517603556713602,0.08963779731983046,0,100,baseline
0.04101752026843974,0.03151985083454555,0.0312418478752559,0.19619885130149767,-0.021532597881099923,0.10356763841797939,0,100,baseline
0.0075237905206486655,0.036891087833605535,0.03915949243299775,0.8388186018230295,-0.06568537264353802,0.08073295368483535,0,100,baseline
0.007743182529006019,0.038418321996528476,0.034266152935039075,0.8406869157621311,-0.06849672712678984,0.08398309218480188,0,100,baseline
0.05262569887343397,0.03901537539145965,0.04256228326980433,0.18049532108656033,-0.024799043813157763,0.1300504415600257,0,100,baseline
-0.020833269371716312,0.034053078472551006,0.033655336117777816,0.5420946672458968,-0.088410495323532,0.046743956580099374,0,100,baseline
0.02922726312533674,0.03284866146399433,0.03504925444344212,0.3757763974465175,-0.03595983647144026,0.09441436272211375,0,100,baseline
0.00452724503788688,0.038013267353725254,0.037539865556759915,0.9054427403794532,-0.07090884686200155,0.0799633369377753,0,100,baseline
-0.058330003151145476,0.03454201586680747,0.03069759629982988,0.0944626794928235,-0.1268775094491153,0.010217503146824347,0,100,baseline
-0.002807818797973544,0.0322753444101318,0.03264604690246183,0.9308523740385586,-0.06685718936029256,0.061241551764345474,0,100,baseline
-0.05539289478307743,0.04111977540719087,0.04111913933637722,0.18105124168447068,-0.13699375081198278,0.026207961245827936,0,100,baseline
-0.03052299056983636,0.029363239783579433,0.02914350942802033,0.30113166668785685,-0.0887933842768768,0.027747403137204092,0,100,baseline
0.05736068895257798,0.0367590762518815,0.03588037680835609,0.12187728726826615,-0.01558650152406997,0.13030787942922595,0,100,baseline
-0.03685142451256715,0.02895392481199783,0.026895573192609965,0.2061141327412449,-0.09430954597989433,0.020606696954760022,0,100,baseline
0.027151428267848277,0.03709364011679807,0.03935856930910623,0.46593380041461374,-0.046459693310153816,0.10076254984585037,0,100,baseline
0.0305820531548184,0.03329365623431166,0.03024658565217963,0.36058366380458995,-0.035488124081043425,0.09665223039068022,0,100,baseline
-0.01813617232718438,0.03658411713474305,0.036779543669247385,0.6211884978094278,-0.09073616213001585,0.05446381747564709,0,100,baseline
0.04509265370415045,0.03671768753257816,0.036748832528136335,0.22235427158327448,-0.027772402206059622,0.11795770961436053,0,100,baseline
0.012055748033080009,0.033443695478164455,0.03346046428746991,0.7192648048846997,-0.05431217719909447,0.07842367326525448,0,100,baseline
-0.029304206428048207,0.03039300047406047,0.029102083216696037,0.33733081507123097,-0.08961812671119623,0.03100971385509982,0,100,baseline
-0.023568593776899873,0.036869885746743436,0.03735899764856601,0.5241601630163943,-0.0967356820897428,0.04959849453594305,0,100,baseline
-0.06911350826887254,0.03910515283580568,0.03632492930096836,0.08027804395225258,-0.14671641137191058,0.008489394834165498,0,100,baseline
-0.08448730579879113,0.035072781819777424,0.03548565811380231,0.017868395963157153,-0.15408809985634758,-0.014886511741234662,1,100,baseline
-0.018258370648792856,0.04093555169151852,0.04610127210936872,0.6565614822364696,-0.09949364070961286,0.06297689941202717,0,100,baseline
