beta_hat,se_classic,se_robust,p_value,ci_low,ci_high,reject,n,scenario
-0.0055936587460446285,0.01841593925535676,0.017425949621287466,0.7614527858115023,-0.041776172509001196,0.030588855016911935,0,500,autocorrelated
-0.012260293482504405,0.01671356126533778,0.016459539373286775,0.46356601524869734,-0.04509807884472523,0.02057749187971642,0,500,autocorrelated
0.019599780230778328,0.017454444912747127,0.016623943293647747,0.2620165468565801,-0.014693648115350611,0.05389320857690727,0,500,autocorrelated
-0.0070925173975482335,0.016861607899771213,0.015764606486383167,0.6742058989697736,-0.04022117575373753,0.026036140958641058,0,500,autocorrelated
0.02325967020152856,0.016078630076342585,0.015259648409713417,0.1486324447018429,-0.008330641102171646,0.05484998150522877,0,500,autocorrelated
0.007968067814777359,0.0163178158217917,0.01589218430935803,0.6255488957727663,-0.02409218104717681,0.040028316676731526,0,500,autocorrelated
-0.004813983984273656,0.01656442691620648,0.015245582081487298,0.7714615523116456,-0.03735875927705676,0.027730791308509445,0,500,autocorrelated
0.03307880215337567,0.01681587962824841,0.016674311042547144,0.04972442097254215,3.9987914870941166e-05,0.06611761639188041,1,500,autocorrelated
0.02064605502664143,0.017776433767483796,0.019032137540201874,0.2460240946078563,-0.014279997374469632,0.05557210742775249,0,500,autocorrelated
0.010432150112353333,0.018865838835716835,0.018718204496965582,0.5805354489771941,-0.026634298894557287,0.04749859911926395,0,500,autocorrelated
0.013220914495073172,0.018196696611020663,0.01686527590600038,0.46783950464588075,-0.022530844697827443,0.04897267368797378,0,500,autocorrelated
0.019437161637854666,0.017006090829632795,0.017394279098463878,0.25360729022490747,-0.013975367963006996,0.05284969123871633,0,500,autocorrelated
0.005335051739508708,0.01653169766888768,0.016248995817932665,0.7470453947094794,-0.027145419125183975,0.03781552260420139,0,500,autocorrelated
-0.012873412052683162,0.018245260971675968,0.018285125919322444,0.48078196986278376,-0.048720587538146135,0.022973763432779806,0,500,autocorrelated
0.029641965664100725,0.017976154774779752,0.017904721345351402,0.09978640122335027,-0.0056764863857621875,0.06496041771396363,0,500,autocorrelated
0.0015393909342197205,0.017862707621479883,0.01740159049827773,0.93135873229845,-0.033556167071048276,0.03663494893948771,0,500,autocorrelated
0.009045451152488695,0.018085615950506607,0.017648769019195664,0.6171931039246491,-0.026488063536446196,0.04457896584142358,0,500,autocorrelated
-0.0026246001290564838,0.01773336146837999,0.016253370070215403,0.8823998862924086,-0.03746602670503227,0.0322168264469193,0,500,autocorrelated
0.01843968131644902,0.01666980154868257,0.01708649824222719,0.26918579646473445,-0.014312127624575711,0.05119149025747375,0,500,autocorrelated
0.01898678543564937,0.019986574694869766,0.019831509007265852,0.3425847497442991,-0.020281617003348323,0.05825518787464706,0,500,autocorrelated
0.0068095064170590695,0.017880749030207678,0.018561894662801764,0.7034925937165505,-0.028321498247244073,0.04194051108136221,0,500,autocorrelated
-0.0032485613807866145,0.01748563277084786,0.017348811602624758,0.852689324437903,-0.03760326572752131,0.031106142965948082,0,500,autocorrelated
0.019265648530602655,0.01700589176213247,0.016998653850738305,0.2578094336512092,-0.014146489954580878,0.05267778701578619,0,500,autocorrelated
-0.005739262986011294,0.017304049365412376,0.01723301778258421,0.740276726680164,-0.03973720333742695,0.028258677365404362,0,500,autocorrelated
0.00905972678152191,0.018035490973111974,0.017651301111462802,0.6156590629864869,-0.026375305410305392,0.044494758973349216,0,500,autocorrelated
-0.0366325400997736,0.01916311437606064,0.018948711882104407,0.05649893476611013,-0.07428305794948034,0.0010179777499331535,0,500,autocorrelated
-0.008449408779016794,0.018445808043216022,0.01857299936161641,0.6471043920323372,-0.04469060691385444,0.02779178935582085,0,500,autocorrelated
-0.00021871534512731515,0.019061579976487077,0.018448590134463157,0.9908497522642856,-0.03766974460187972,0.037232313911625084,0,500,autocorrelated
-0.04212294344349958,0.018023771019438965,0.015907385903332325,0.019830573871021932,-0.07753494898546695,-0.006710937901532203,1,500,autocorrelated
0.01813018869522215,0.016906222766311062,0.016388554265705,0.2840609872796289,-0.015086126228477867,0.051346503618922165,0,500,autocorrelated
0.008360808924270411,0.01783427321223247,0.017823475773690756,0.639413674557735,-0.02667888288869154,0.04340050073723237,0,500,autocorrelated
0.03563216744204593,0.01798416861937767,0.018228553906609612,0.04810635067964921,0.0002979702792980446,0.0709663646047938,1,500,autocorrelated
0.01784415024273848,0.01826099428981726,0.0186207230912937,0.32895795775451064,-0.018033937106208108,0.05372223759168507,0,500,autocorrelated
0.009024492143477664,0.01795403358605263,0.017525212649156584,0.6154365966676132,-0.026250497544543498,0.04429948183149882,0,500,autocorrelated
-0.06034674056608638,0.01740867778563745,0.017701442448912336,0.0005729496334194904,-0.09455024845344451,-0.02614323267872825,1,500,autocorrelated
-0.0182480285348906,0.017601546622098774,0.017665987261801172,0.3003654415551311,-0.052830473343843845,0.01633441627406264,0,500,autocorrelated
-0.015079920435924573,0.018936780604053273,0.018769028225984585,0.4262198833870636,-0.05228575150060642,0.02212591062875728,0,500,autocorrelated
-0.013832664518433829,0.017975178763161622,0.018605329032181695,0.4419361524342955,-0.04914919896022277,0.021483869923355114,0,500,autocorrelated
-0.0014058167202929805,0.018768237811672486,0.017971910958742517,0.9403211456391554,-0.03828050519048615,0.03546887174990018,0,500,autocorrelated
-0.014452585345857296,0.017116558306599063,0.01715215850868697,0.3988721265550327,-0.04808215470506463,0.01917698401335003,0,500,autocorrelated
-0.010212230877781545,0.018638032855500933,0.01891633024343421,0.5839893929807396,-0.04683110059480891,0.026406638839245822,0,500,autocorrelated
0.0361498360408625,0.017826285599928608,0.01780694591699624,0.04310282628670962,0.00112583780117477,0.07117383428055023,1,500,autocorrelated
0.002744038607419298,0.01792541732753962,0.017618170246486934,0.8783965016851976,-0.032474727601954675,0.037962804816793275,0,500,autocorrelated
0.006245694294101015,0.016762247445717877,0.01680228907647195,0.7096011026192,-0.02668774670464436,0.03917913529284639,0,500,autocorrelated
-0.013696426640908657,0.01727695363464844,0.01656009838192252,0.4282968902199211,-0.04764113095382042,0.020248277672003108,0,500,autocorrelated
0.032616580193880515,0.018308147211928152,0.017951215992384504,0.07543463045070248,-0.003354150339298166,0.0685873107270592,0,500,autocorrelated
-0.00803871409284295,0.01904418657766961,0.018551936419505814,0.6731279495181693,-0.04545556986089238,0.029378141675206478,0,500,autocorrelated
-0.021031268442567343,0.018289028501021085,0.017974641668800462,0.25072088547508714,-0.05696443569912283,0.014901898813988144,0,500,autocorrelated
0.0023321195190868556,0.015534756760984451,0.014983786459279091,0.8807285979651518,-0.028189622680133572,0.03285386171830729,0,500,autocorrelated
-0.004621999890647068,0.017465766890114635,0.017735227147807685,0.7914024955358506,-0.03893767296707422,0.029693673185780086,0,500,autocorrelated
0.003876305448189998,0.01690337036876001,0.016304664006413432,0.8187132310232285,-0.02933440525884654,0.03708701615522653,0,500,autocorrelated
0.012984001440871269,0.01590391696406028,0.016273832727253714,0.4146601704932448,-0.018263044200292355,0.04423104708203489,0,500,autocorrelated
0.0027435492324427904,0.017651745299130214,0.01757456713363165,0.8765480607800549,-0.0319375228741675,0.03742462133905308,0,500,autocorrelated
0.03707115445039677,0.01872320322431928,0.017485808003867318,0.04825829849632327,0.0002849471895583003,0.07385736171123525,1,500,autocorrelated
0.000176029931927548,0.016130190671291445,0.01631156232933344,0.9912971715141157,-0.031515584482653666,0.03186764434650877,0,500,autocorrelated
-0.0057479344899733255,0.01819080976508821,0.017415320516602734,0.7521499738598484,-0.04148812756718373,0.029992258587237076,0,500,autocorrelated
0.01740653206428575,0.01755864530691351,0.016282527582122928,0.32200254394243394,-0.017091622858302433,0.051904686986873935,0,500,autocorrelated
-0.013163055532423504,0.017687626049616257,0.01647374105268471,0.4571090778228508,-0.047914623948251855,0.021588512883404843,0,500,autocorrelated
0.02122599382434765,0.01837923586587144,0.01798687381537178,0.24868936570491568,-0.014884407358480081,0.057336395007175384,0,500,autocorrelated
-0.00064792322290496,0.017021666765910444,0.017609499188956424,0.9696514163103911,-0.034091055472967535,0.032795209027157615,0,500,autocorrelated
-0.0014257384791470148,0.016642314191133222,0.017486395335358847,0.9317635916464961,-0.03412354193725578,0.03127206497896175,0,500,autocorrelated
-0.00982772578750156,0.017988690651148453,0.017422549203941796,0.5850851487959546,-0.045170807562351714,0.025515355987348595,0,500,autocorrelated
0.004688598438425428,0.018732883093438433,0.01987538296033187,0.8024685732406579,-0.032116627238621465,0.041493824115472325,0,500,autocorrelated
