beta_hat,se_classic,se_robust,p_value,ci_low,ci_high,reject,n,scenario
0.007017491736892416,0.01564884441451697,0.013682083739378726,0.6540342292239726,-0.02372840292269862,0.03776338639648345,0,500,non_normal
-0.028781196521251825,0.015157989887460172,0.015369783006161248,0.05817540367939644,-0.05856269015656841,0.0010002971140647583,0,500,non_normal
-0.009906424420185174,0.015190651680856947,0.014762166281173649,0.5146120413843855,-0.03975208995424202,0.019939241113871672,0,500,non_normal
0.01023026851307576,0.015324655360475125,0.0140502470232283,0.5047178267270989,-0.01987867927418798,0.0403392163003395,0,500,non_normal
-0.00150897901413264,0.014880318832852343,0.014548525467850305,0.9192676338076475,-0.030744921504019588,0.027726963475754308,0,500,non_normal
0.005794613271580267,0.014765900957277098,0.015835464804575785,0.6949068868643273,-0.023216527957815702,0.034805754500976234,0,500,non_normal
-0.010720523662308622,0.015043584154720359,0.016200507605090543,0.4764079093934337,-0.04027723989463636,0.018836192570019117,0,500,non_normal
0.008467913520127063,0.015181287798246889,0.01577908941310003,0.577241001778636,-0.021359354428733875,0.038295181468988,0,500,non_normal
-0.005206515645552571,0.015288923082708687,0.016958420554398817,0.7335922410739114,-0.03524525883373837,0.024832227542633232,0,500,non_normal
-0.023016977009555094,0.015442296130241572,0.015321374830256447,0.13672191148551646,-0.05335705820316525,0.00732310418405506,0,500,non_normal
0.007738812086357433,0.015364490715893528,0.014141985929537136,0.6147078305071323,-0.0224484017765972,0.03792602594931206,0,500,non_normal
0.009662751234182972,0.01497763084603223,0.015290431935051743,0.519129995454781,-0.019764383961509528,0.03908988642987547,0,500,non_normal
-0.0203407407464268,0.015029214693672951,0.01440095831928177,0.17653757897937528,-0.04986922473847047,0.009187743245616869,0,500,non_normal
-0.00040302660623206185,0.01558566369769676,0.015884435983550656,0.9793803179941305,-0.03102478764851461,0.030218734436050488,0,500,non_normal
-0.007790139108715044,0.015573550959842445,0.014751099804303246,0.6171439706153451,-0.03838810178274476,0.022807823565314675,0,500,non_normal
-0.0018735720042281356,0.015411232664363523,0.016046033967622202,0.9032871500350359,-0.032152621595481615,0.028405477587025343,0,500,non_normal
-0.002357015347028103,0.015348173375639988,0.016343956183830124,0.8780111879321009,-0.03251216989548826,0.027798139201432058,0,500,non_normal
-0.005003572514875541,0.015556402129493477,0.015371656371666131,0.747859841256485,-0.03556784221340635,0.025560697183655265,0,500,non_normal
-0.017199790578109955,0.015255285117790245,0.013251788268858847,0.2600891174045646,-0.04717244394531281,0.012772862789092902,0,500,non_normal
0.027618622521944504,0.01607871829332342,0.013880062255623826,0.08647062935654642,-0.00397186210509691,0.05920910714898592,0,500,non_normal
-0.017292404706331296,0.015517251063669519,0.019893289426535333,0.265645701251163,-0.04777975277961305,0.01319494336695046,0,500,non_normal
-0.0026127345724920375,0.015527047736417304,0.016249780933265325,0.866439278644259,-0.03311933055062474,0.027893861405640666,0,500,non_normal
-0.008849819441352526,0.01565211274531465,0.015034047164272712,0.5720513689263872,-0.03960213551787099,0.02190249663516594,0,500,non_normal
0.004364852558176199,0.015332635523051828,0.015584898323578882,0.7760097595505303,-0.025759774165592407,0.034489479281944804,0,500,non_normal
