beta_hat,se_classic,se_robust,p_value,ci_low,ci_high,reject,n,scenario
-0.17617525986200386,0.09359889475997568,0.1130860002066752,0.07023507946725327,-0.3679039043524795,0.015553384628471778,0,30,baseline
-0.0917576719099314,0.06687270533667398,0.04950946733452871,0.18091842628675764,-0.22874019911274332,0.045224855292880534,0,30,baseline
-0.12592350994125528,0.0689360694344747,0.06560632095753152,0.07842893420594044,-0.2671326468981261,0.015285627015615505,0,30,baseline
-0.052035508303584596,0.06439228301142454,0.054868062428795134,0.4258447911009343,-0.18393712070068718,0.07986610409351798,0,30,baseline
-0.015474667283466526,0.05587902007943757,0.03810523939452607,0.7838668081709462,-0.1299376510907063,0.09898831652377324,0,30,baseline
0.03607475099724233,0.05223611736611804,0.05699561584736206,0.49549667025663124,-0.07092608487516842,0.1430755868696531,0,30,baseline
-0.015091280757324809,0.05494842121196767,0.051007942120169646,0.785605696407282,-0.12764801919829266,0.09746545768364305,0,30,baseline
0.042548190304078144,0.04558166692041027,0.05132749710138625,0.3585681855535994,-0.05082162175062228,0.13591800235877857,0,30,baseline
0.016559475609251535,0.06579315808473174,0.051119545650077355,0.8031189201296249,-0.11821169929277647,0.15133065051127953,0,30,baseline
0.01788619022990373,0.04764851805444793,0.04472946592595691,0.7102083136711177,-0.07971737444878704,0.1154897549085945,0,30,baseline
-0.05431333647592021,0.0745251973433022,0.06495541747035052,0.47218134279549195,-0.20697128295764036,0.09834461000579994,0,30,baseline
0.04002669331238152,0.05228228934221018,0.05271029656679138,0.4503272398455632,-0.0670687215656072,0.14712210819037022,0,30,baseline
0.007754477939872793,0.04259561452893799,0.04430377749042557,0.8568560709907777,-0.07949868307036104,0.09500763895010664,0,30,baseline
-0.021424122694902542,0.05273807041107427,0.06713405406324172,0.6876570948396514,-0.12945316276944752,0.08660491737964243,0,30,baseline
-0.035433060850057554,0.08349329850662436,0.05053800045790054,0.6745302663530682,-0.20646132980306908,0.135595208102954,0,30,baseline
0.033349059212306686,0.051106212642029254,0.054837473081291645,0.519372130800261,-0.07133727175373243,0.13803539017834582,0,30,baseline
0.00534051188324643,0.0638493537504388,0.057204680309371474,0.9339359108732634,-0.12544896033816336,0.13612998410465624,0,30,baseline
0.0951504127000925,0.055457079623746686,0.06765565755489067,0.09725513122473084,-0.018448265264297714,0.20874909066448272,0,30,baseline
